LMK_KEY,IMPROVEMENT_ITEM,IMPROVEMENT_SUMMARY_TEXT,IMPROVEMENT_DESCR_TEXT,IMPROVEMENT_ID,IMPROVEMENT_ID_TEXT,INDICATIVE_COST
1b6063b4b72dca06aaf51ae5f34bb36fb10525651b690826ebb4eed1880e5118,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£850 - £1,500"
1b6063b4b72dca06aaf51ae5f34bb36fb10525651b690826ebb4eed1880e5118,2,Internal or external wall insulation,Internal or external wall insulation,7.0,,"£4,000 - £14,000"
1b6063b4b72dca06aaf51ae5f34bb36fb10525651b690826ebb4eed1880e5118,3,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£4,000 - £6,000"
1b6063b4b72dca06aaf51ae5f34bb36fb10525651b690826ebb4eed1880e5118,4,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
1b6063b4b72dca06aaf51ae5f34bb36fb10525651b690826ebb4eed1880e5118,5,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
393dd60ff1eb5cc955b44fb279436de78333ace24c0b8fbe6e9b810e366f2b1d,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£500 - £1,500"
393dd60ff1eb5cc955b44fb279436de78333ace24c0b8fbe6e9b810e366f2b1d,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
393dd60ff1eb5cc955b44fb279436de78333ace24c0b8fbe6e9b810e366f2b1d,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£140
393dd60ff1eb5cc955b44fb279436de78333ace24c0b8fbe6e9b810e366f2b1d,4,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,000"
393dd60ff1eb5cc955b44fb279436de78333ace24c0b8fbe6e9b810e366f2b1d,5,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
393dd60ff1eb5cc955b44fb279436de78333ace24c0b8fbe6e9b810e366f2b1d,6,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
95ec927c46f0d7be808ecea920fe8515cd213d0f42e5f01cd44a875df6c5d56a,1,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
95ec927c46f0d7be808ecea920fe8515cd213d0f42e5f01cd44a875df6c5d56a,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£15
95ec927c46f0d7be808ecea920fe8515cd213d0f42e5f01cd44a875df6c5d56a,3,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
95ec927c46f0d7be808ecea920fe8515cd213d0f42e5f01cd44a875df6c5d56a,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
9cef385e730b9da75b189cf57e680c5293833f7a5c642cb51687e34ee8b5a3d5,1,Room-in-roof insulation,Room-in-roof insulation,46.0,,"£1,500 - £2,700"
9cef385e730b9da75b189cf57e680c5293833f7a5c642cb51687e34ee8b5a3d5,2,Cavity wall insulation,Cavity wall insulation,6.0,,"£500 - £1,500"
9cef385e730b9da75b189cf57e680c5293833f7a5c642cb51687e34ee8b5a3d5,3,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
9cef385e730b9da75b189cf57e680c5293833f7a5c642cb51687e34ee8b5a3d5,4,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£100
9cef385e730b9da75b189cf57e680c5293833f7a5c642cb51687e34ee8b5a3d5,5,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
cd1bc570971893ffe8e5f384829ad83b2bd693a9c593fcbe4bd638d668a81b06,1,Internal or external wall insulation,Internal or external wall insulation,7,,"£4,000 - £14,000"
cd1bc570971893ffe8e5f384829ad83b2bd693a9c593fcbe4bd638d668a81b06,2,Floor insulation (solid floor),Floor insulation (solid floor),58,,"£4,000 - £6,000"
cd1bc570971893ffe8e5f384829ad83b2bd693a9c593fcbe4bd638d668a81b06,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8,,"£3,300 - £6,500"
cd1bc570971893ffe8e5f384829ad83b2bd693a9c593fcbe4bd638d668a81b06,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34,,"£3,500 - £5,500"
ffe656e2bd06fb1cfb93015880245e5b9aaf3c785ea4c983ad2e317dbaf6dad6,1,Internal or external wall insulation,Internal or external wall insulation,7,,"£4,000 - £14,000"
ffe656e2bd06fb1cfb93015880245e5b9aaf3c785ea4c983ad2e317dbaf6dad6,2,Floor insulation (solid floor),Floor insulation (solid floor),58,,"£4,000 - £6,000"
ffe656e2bd06fb1cfb93015880245e5b9aaf3c785ea4c983ad2e317dbaf6dad6,3,Replace boiler with new condensing boiler,Condensing boiler,20,,"£2,200 - £3,000"
ffe656e2bd06fb1cfb93015880245e5b9aaf3c785ea4c983ad2e317dbaf6dad6,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34,,"£3,500 - £5,500"
4fd281c77a8551d64ea646c00d1941d12356afa55171cc842f454908a6faf618,1,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
4fd281c77a8551d64ea646c00d1941d12356afa55171cc842f454908a6faf618,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£15
4fd281c77a8551d64ea646c00d1941d12356afa55171cc842f454908a6faf618,3,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
4fd281c77a8551d64ea646c00d1941d12356afa55171cc842f454908a6faf618,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
cfd4a182313796291f322a02d04ef333d195b4d9a4f319cecfa16de2cc4d2e4a,1,Floor insulation (suspended floor),Floor insulation (suspended floor),57,,"£800 - £1,200"
cfd4a182313796291f322a02d04ef333d195b4d9a4f319cecfa16de2cc4d2e4a,2,Solar water heating,Solar water heating,19,,"£4,000 - £6,000"
cfd4a182313796291f322a02d04ef333d195b4d9a4f319cecfa16de2cc4d2e4a,3,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34,,"£3,500 - £5,500"
5fd842564244fe0c35b1c06181b28ac865ce6e2c5a89da883aa1d2bc710f2835,1,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£40
5fd842564244fe0c35b1c06181b28ac865ce6e2c5a89da883aa1d2bc710f2835,2,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
5fd842564244fe0c35b1c06181b28ac865ce6e2c5a89da883aa1d2bc710f2835,3,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
062fd8fc0ccc046e3e1d581b29619c9ad893cdd7d6ed9acdb910dda0f583a5e9,1,Floor insulation (suspended floor),Floor insulation (suspended floor),57,,"£800 - £1,200"
062fd8fc0ccc046e3e1d581b29619c9ad893cdd7d6ed9acdb910dda0f583a5e9,2,Low energy lighting for all fixed outlets,Low energy lighting,35,,£30
062fd8fc0ccc046e3e1d581b29619c9ad893cdd7d6ed9acdb910dda0f583a5e9,3,Solar water heating,Solar water heating,19,,"£4,000 - £6,000"
062fd8fc0ccc046e3e1d581b29619c9ad893cdd7d6ed9acdb910dda0f583a5e9,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34,,"£3,500 - £5,500"
9307f251cf96ebfda94b1a88c0648944fa8d00054e4456bdaf1cab456b600e91,1,Increase loft insulation to 270 mm,Increase loft insulation to 270 mm,5.0,,£100 - £350
9307f251cf96ebfda94b1a88c0648944fa8d00054e4456bdaf1cab456b600e91,2,Room-in-roof insulation,Room-in-roof insulation,46.0,,"£1,500 - £2,700"
9307f251cf96ebfda94b1a88c0648944fa8d00054e4456bdaf1cab456b600e91,3,Internal or external wall insulation,Internal or external wall insulation,7.0,,"£4,000 - £14,000"
9307f251cf96ebfda94b1a88c0648944fa8d00054e4456bdaf1cab456b600e91,4,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£4,000 - £6,000"
9307f251cf96ebfda94b1a88c0648944fa8d00054e4456bdaf1cab456b600e91,5,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£35
9307f251cf96ebfda94b1a88c0648944fa8d00054e4456bdaf1cab456b600e91,6,Heating controls (thermostatic radiator valves),Heating controls (TRVs),13.0,,£350 - £450
9307f251cf96ebfda94b1a88c0648944fa8d00054e4456bdaf1cab456b600e91,7,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,000"
9307f251cf96ebfda94b1a88c0648944fa8d00054e4456bdaf1cab456b600e91,8,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
9307f251cf96ebfda94b1a88c0648944fa8d00054e4456bdaf1cab456b600e91,9,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
b75bbc7467d018f5d4fade8097ef8c9b910d410a6bbc218bf299d028ce31f595,1,Low energy lighting for all fixed outlets,Low energy lighting,35,,£80
b75bbc7467d018f5d4fade8097ef8c9b910d410a6bbc218bf299d028ce31f595,2,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34,,"£3,500 - £5,500"
328e576f8861928caf7f6e2c3a49561e1aff2964efe453519ffa7a30fea09370,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£500 - £1,500"
328e576f8861928caf7f6e2c3a49561e1aff2964efe453519ffa7a30fea09370,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
328e576f8861928caf7f6e2c3a49561e1aff2964efe453519ffa7a30fea09370,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£15
328e576f8861928caf7f6e2c3a49561e1aff2964efe453519ffa7a30fea09370,4,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
328e576f8861928caf7f6e2c3a49561e1aff2964efe453519ffa7a30fea09370,5,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
85f7042d39d978630b982f163d82904c38be2c87bf86483e190ccb70c0e13bab,1,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
08780ce94a6e8f3a494bdc33ec6725e4859d27928632f54ee78725a814885d59,1,Solar water heating,Solar water heating,19,,"£4,000 - £6,000"
08780ce94a6e8f3a494bdc33ec6725e4859d27928632f54ee78725a814885d59,2,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34,,"£3,500 - £5,500"
6ae164dbaa5f72a371de6511b0c9b22299ee3c2dff189ea2c559b1d42b88f775,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£500 - £1,500"
6ae164dbaa5f72a371de6511b0c9b22299ee3c2dff189ea2c559b1d42b88f775,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
6ae164dbaa5f72a371de6511b0c9b22299ee3c2dff189ea2c559b1d42b88f775,3,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
8b6ad33af838ec84e81c11111eddfacaec4bfb670c0aac2a6e5040f6be00d95e,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£500 - £1,500"
8b6ad33af838ec84e81c11111eddfacaec4bfb670c0aac2a6e5040f6be00d95e,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
8b6ad33af838ec84e81c11111eddfacaec4bfb670c0aac2a6e5040f6be00d95e,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£25
8b6ad33af838ec84e81c11111eddfacaec4bfb670c0aac2a6e5040f6be00d95e,4,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
8b6ad33af838ec84e81c11111eddfacaec4bfb670c0aac2a6e5040f6be00d95e,5,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
a7f34fb9d3528d94937c33c3d2edf546609d88c53f9591b0610317bde8bd6343,1,Floor insulation (solid floor),Floor insulation (solid floor),58,,"£4,000 - £6,000"
a7f34fb9d3528d94937c33c3d2edf546609d88c53f9591b0610317bde8bd6343,2,Low energy lighting for all fixed outlets,Low energy lighting,35,,£55
a7f34fb9d3528d94937c33c3d2edf546609d88c53f9591b0610317bde8bd6343,3,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34,,"£3,500 - £5,500"
5dee071dfc50385f68ce89c0d6b7e9bb9805176dca89b258284b8719291f8bd8,1,Increase loft insulation to 270 mm,Increase loft insulation to 270 mm,5.0,,£100 - £350
5dee071dfc50385f68ce89c0d6b7e9bb9805176dca89b258284b8719291f8bd8,2,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£850 - £1,500"
5dee071dfc50385f68ce89c0d6b7e9bb9805176dca89b258284b8719291f8bd8,3,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£4,000 - £6,000"
5dee071dfc50385f68ce89c0d6b7e9bb9805176dca89b258284b8719291f8bd8,4,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£200 - £400
5dee071dfc50385f68ce89c0d6b7e9bb9805176dca89b258284b8719291f8bd8,5,Heating controls (thermostatic radiator valves),Heating controls (TRVs),13.0,,£350 - £450
5dee071dfc50385f68ce89c0d6b7e9bb9805176dca89b258284b8719291f8bd8,6,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,000"
5dee071dfc50385f68ce89c0d6b7e9bb9805176dca89b258284b8719291f8bd8,7,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
5dee071dfc50385f68ce89c0d6b7e9bb9805176dca89b258284b8719291f8bd8,8,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
bc6d14b57d4d86209e83084478830f94cb147fc72d9dba174b27821714cd1a37,1,Cavity wall insulation,Cavity wall insulation,6,,"£500 - £1,500"
bc6d14b57d4d86209e83084478830f94cb147fc72d9dba174b27821714cd1a37,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57,,"£800 - £1,200"
bc6d14b57d4d86209e83084478830f94cb147fc72d9dba174b27821714cd1a37,3,Low energy lighting for all fixed outlets,Low energy lighting,35,,£30
bc6d14b57d4d86209e83084478830f94cb147fc72d9dba174b27821714cd1a37,4,Solar water heating,Solar water heating,19,,"£4,000 - £6,000"
bc6d14b57d4d86209e83084478830f94cb147fc72d9dba174b27821714cd1a37,5,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34,,"£3,500 - £5,500"
1c9802eb45c17ab473c8648d0af98b78800e81c738e33f0401f036e7aea89c4f,1,Internal or external wall insulation,Internal or external wall insulation,7.0,,"£4,000 - £14,000"
1c9802eb45c17ab473c8648d0af98b78800e81c738e33f0401f036e7aea89c4f,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
1c9802eb45c17ab473c8648d0af98b78800e81c738e33f0401f036e7aea89c4f,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£20
1c9802eb45c17ab473c8648d0af98b78800e81c738e33f0401f036e7aea89c4f,4,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
1c9802eb45c17ab473c8648d0af98b78800e81c738e33f0401f036e7aea89c4f,5,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
71cd82f8185537e33e42228a1c288d642b8633f93a1a32cf398149ae3b0dbfd5,1,Internal or external wall insulation,Internal or external wall insulation,7.0,,"£4,000 - £14,000"
71cd82f8185537e33e42228a1c288d642b8633f93a1a32cf398149ae3b0dbfd5,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
71cd82f8185537e33e42228a1c288d642b8633f93a1a32cf398149ae3b0dbfd5,3,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
ac0aec73a4888c02ec93e9e7b8e5f08882ef98d4ff9ebad4808332a1c5105753,1,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34,,"£3,500 - £5,500"
540ccf3659007bbdf1d9493f689f88591604df87f6a87387e1f30b6173b198c3,1,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
540ccf3659007bbdf1d9493f689f88591604df87f6a87387e1f30b6173b198c3,2,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
a7a7cd103be1fa649c62ca9e575a130dfe04a4d1714c785b105dc257f32bfe47,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45,,"£850 - £1,500"
a7a7cd103be1fa649c62ca9e575a130dfe04a4d1714c785b105dc257f32bfe47,2,Internal or external wall insulation,Internal or external wall insulation,7,,"£4,000 - £14,000"
a7a7cd103be1fa649c62ca9e575a130dfe04a4d1714c785b105dc257f32bfe47,3,Floor insulation (solid floor),Floor insulation (solid floor),58,,"£4,000 - £6,000"
a7a7cd103be1fa649c62ca9e575a130dfe04a4d1714c785b105dc257f32bfe47,4,Low energy lighting for all fixed outlets,Low energy lighting,35,,£20
a7a7cd103be1fa649c62ca9e575a130dfe04a4d1714c785b105dc257f32bfe47,5,Solar water heating,Solar water heating,19,,"£4,000 - £6,000"
a7a7cd103be1fa649c62ca9e575a130dfe04a4d1714c785b105dc257f32bfe47,6,Replacement glazing units,Replacement glazing units,56,,"£1,000 - £1,400"
a7a7cd103be1fa649c62ca9e575a130dfe04a4d1714c785b105dc257f32bfe47,7,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34,,"£3,500 - £5,500"
ba293258bf29506096e8cef6478682dca611f412bdf0888f47434c108e7fc46b,1,Cavity wall insulation,Cavity wall insulation,6,,"£500 - £1,500"
ba293258bf29506096e8cef6478682dca611f412bdf0888f47434c108e7fc46b,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57,,"£800 - £1,200"
ba293258bf29506096e8cef6478682dca611f412bdf0888f47434c108e7fc46b,3,Low energy lighting for all fixed outlets,Low energy lighting,35,,£110
ba293258bf29506096e8cef6478682dca611f412bdf0888f47434c108e7fc46b,4,Solar water heating,Solar water heating,19,,"£4,000 - £6,000"
ba293258bf29506096e8cef6478682dca611f412bdf0888f47434c108e7fc46b,5,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34,,"£3,500 - £5,500"
369856f103098180f250752642874db05cce1bb3d0ad3e070c316f13e5cd8ba2,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£500 - £1,500"
369856f103098180f250752642874db05cce1bb3d0ad3e070c316f13e5cd8ba2,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£4,000 - £6,000"
369856f103098180f250752642874db05cce1bb3d0ad3e070c316f13e5cd8ba2,3,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
369856f103098180f250752642874db05cce1bb3d0ad3e070c316f13e5cd8ba2,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
8b034273d5034e14de01f15fe0c2f5ba2bbbf112a8139ea4b7790dc00d252689,1,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
8b034273d5034e14de01f15fe0c2f5ba2bbbf112a8139ea4b7790dc00d252689,2,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
8b034273d5034e14de01f15fe0c2f5ba2bbbf112a8139ea4b7790dc00d252689,3,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
d9f80af33756312489d356c7fe21f937e888ee506d221465c92cb6fef38d3d0c,1,Solar water heating,Solar water heating,19,,"£4,000 - £6,000"
d9f80af33756312489d356c7fe21f937e888ee506d221465c92cb6fef38d3d0c,2,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34,,"£3,500 - £5,500"
eced3d5d60982fa3748502ec2866885b14fb285315b68c375ba45e4481148f82,1,Internal or external wall insulation,Internal or external wall insulation,7,,"£4,000 - £14,000"
eced3d5d60982fa3748502ec2866885b14fb285315b68c375ba45e4481148f82,2,Floor insulation (solid floor),Floor insulation (solid floor),58,,"£4,000 - £6,000"
eced3d5d60982fa3748502ec2866885b14fb285315b68c375ba45e4481148f82,3,Low energy lighting for all fixed outlets,Low energy lighting,35,,£70
eced3d5d60982fa3748502ec2866885b14fb285315b68c375ba45e4481148f82,4,Solar water heating,Solar water heating,19,,"£4,000 - £6,000"
eced3d5d60982fa3748502ec2866885b14fb285315b68c375ba45e4481148f82,5,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34,,"£3,500 - £5,500"
04af1946da2d78fc591992c214862555a2fb535f2905f9cb870e5b073556af7f,1,Floor insulation (suspended floor),Floor insulation (suspended floor),57,,"£800 - £1,200"
04af1946da2d78fc591992c214862555a2fb535f2905f9cb870e5b073556af7f,2,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34,,"£3,500 - £5,500"
158ecfd546da24725df8de3c168c9bd17945b87cab029ff6d719fcbc9ed3bd48,1,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
158ecfd546da24725df8de3c168c9bd17945b87cab029ff6d719fcbc9ed3bd48,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£20
158ecfd546da24725df8de3c168c9bd17945b87cab029ff6d719fcbc9ed3bd48,3,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
158ecfd546da24725df8de3c168c9bd17945b87cab029ff6d719fcbc9ed3bd48,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
2a12aa1c90ee25a48a915056679a398112f4f561905480d84fbdf0b76fdff655,1,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
2a12aa1c90ee25a48a915056679a398112f4f561905480d84fbdf0b76fdff655,2,Heating controls (thermostatic radiator valves),Heating controls (TRVs),13.0,,£350 - £450
2a12aa1c90ee25a48a915056679a398112f4f561905480d84fbdf0b76fdff655,3,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
2a12aa1c90ee25a48a915056679a398112f4f561905480d84fbdf0b76fdff655,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
33ab2b46552cb59235a2f895c920921e9b4daaa10c9df60d324b2b4722482cde,1,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
33ab2b46552cb59235a2f895c920921e9b4daaa10c9df60d324b2b4722482cde,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£20
33ab2b46552cb59235a2f895c920921e9b4daaa10c9df60d324b2b4722482cde,3,Heating controls (room thermostat),Heating controls (room thermostat),14.0,,£350 - £450
33ab2b46552cb59235a2f895c920921e9b4daaa10c9df60d324b2b4722482cde,4,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
33ab2b46552cb59235a2f895c920921e9b4daaa10c9df60d324b2b4722482cde,5,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
36eb3cf9969eba2477ee42f41502861ba0836c7db209bc6f6340b4c2cd71692c,1,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
36eb3cf9969eba2477ee42f41502861ba0836c7db209bc6f6340b4c2cd71692c,2,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
36eb3cf9969eba2477ee42f41502861ba0836c7db209bc6f6340b4c2cd71692c,3,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£3,500 - £5,500"
3715875de62f6e7ffd841b1f10769ff77c7ef391c2fd639b34fefa9f756cdc97,1,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
